"Name","Phone","Rating","Votes","Locality","City"
"OYO Home 37172 Peaceful Studio Stay","+ 91  9198679753","4.0","69","Mcleod Ganj","Dharamshala"
"OYO Home 15905 Heritage 2 BHK","+ 91  9169288971","4.2","76","Near to Shiv Mandir","Dharamshala"
"OYO Home 37172 Peaceful Studio Stay","+ 91  9168791573","4.0","69","Mcleod Ganj","Dharamshala"
"OYO Home 14518 Modern Mountain Clouds Naddi","+ 91  9160663034","4.1","146","Naddi","Dharamshala"
"OYO Home 13409 Cozy Stay","+ 91  9194767394","4.6","116","Near Karnika Resort Khaniyara Road Darnu","Dharamshala"
"OYO Home 18595 Exotic Stay","+ 91  9175713451","4.0","73","Behind Agsunag","Dharamshala"
"OYO Home 13701 Exotic 3 BHK","+ 91  9114381926","4.3","88","","Dharamshala"
"OYO Home 66232 Restful Stay Dharamshala","+ 91  9135004556","4.6","27","Behind Of Dharamshala Busstand","Dharamshala"
"OYO Home 14061 Exotic 1BHK","+ 91  9175708565","4.7","160","","Dharamshala"
"OYO Home 35380 Elegant 2bhk Apartment","+ 91  9166347185","4.7","45","Near Mela Ground","Dharamshala"
"OYO Home 14061 Exotic 1BHK","+ 91  919384689","4.7","160","","Dharamshala"
"OYO Home 66232 Restful Stay Dharamshala","+ 91  9110831215","4.6","27","Behind Of Dharamshala Busstand","Dharamshala"
"OYO Home 14518 Modern Mountain Clouds Naddi","+ 91  9161969400","4.1","146","Naddi","Dharamshala"
"OYO Home 37172 Peaceful Studio Stay","+ 91  9179806695","4.0","69","Mcleod Ganj","Dharamshala"
"Dr. Kelsang Dhonden Tibetan Herbal Medicine Clinic","+ 91  9872369785","4.2","16","Mcleod Ganj","Dharamshala"
"OYO Home 35380 Elegant 2bhk Apartment","+ 91  9111969972","4.7","45","Near Mela Ground","Dharamshala"
"OYO Home 66555 Compact Stay Dharamshala","+ 91  91103442","4.7","36","Near Jaura Jwellers Gurudwara Road Kotwali Bazar","Dharamshala"
"OYO Home 14518 Modern Mountain Clouds Naddi","+ 91  9176038469","4.1","146","Naddi","Dharamshala"
"OYO Home 18595 Exotic Stay","+ 91  9119793530","4.0","73","Behind Agsunag","Dharamshala"
"OYO Home 18595 Exotic Stay","+ 91  915347295","4.0","73","Behind Agsunag","Dharamshala"
"OYO Home 18595 Exotic Stay","+ 91  9171566561","4.0","73","Behind Agsunag","Dharamshala"
"OYO Home 66555 Compact Stay Dharamshala","+ 91  9128955129","4.7","36","Near Jaura Jwellers Gurudwara Road Kotwali Bazar","Dharamshala"
"OYO Home 13409 Cozy Stay","+ 91  9126337519","4.6","116","Near Karnika Resort Khaniyara Road Darnu","Dharamshala"
"OYO Home 13801 Cozy 3 RK Hill View","+ 91  9113508204","4.1","51","","Dharamshala"
"OYO Home 14853 Spacious 3 BHK","+ 91  9149857870","4.5","14","Near Toll Tax","Dharamshala"
"OYO Home 14492 Exotic 2 BHK","+ 91  9133519366","3.9","16","Near Kandi","Dharamshala"
"OYO Home 37172 Peaceful Studio Stay","+ 91  9115432438","4.0","69","Mcleod Ganj","Dharamshala"
"OYO Home 35971 Pleasant Studio Near Bhagsunag","+ 91  913704563","4.6","176","Bhagsu Nag","Dharamshala"
"OYO Home 35971 Pleasant Studio Near Bhagsunag","+ 91  9166676485","4.6","176","Bhagsu Nag","Dharamshala"
"OYO Home 35380 Elegant 2bhk Apartment","+ 91  9176678025","4.7","45","Near Mela Ground","Dharamshala"
"Dr. Kelsang Dhonden Tibetan Herbal Medicine Clinic","+ 91  9827395102","4.2","16","Mcleod Ganj","Dharamshala"
