"Name","Phone","Rating","Votes","Locality","City"
"Wellcare Chemist","+ 91  7670290179","","0","Bhayandar East","Mumbai"
"Jai Aadimayashakti Medical","+ 91  8692979318","4.6","8","Mira Road","Mumbai"
"Ashapura Chemist","+ 91  7099460365","4.7","3","Mira Road","Mumbai"
"A to Z medical & general stores","+ 91  9994491150","","0","Bhayandar East","Mumbai"
"bhairav chemist","+ 91  867612146","","0","Bhayandar East","Mumbai"
"Deepak Medical Store","","3.3","2","Mira Road","Mumbai"
"Global Medico","+ 91  8622252137","5.0","1","Beverly Park-Mira Road","Mumbai"
"Ideal Chemist","+ 91  9956828887","3.8","4","Mira Road","Mumbai"
"Pagnor Pharmaceutical Pvt Ltd","+ 91  9024012701","","0","Bhayandar East","Mumbai"
"Mahalaxmi Medical & General Stores","+ 91  9065112625","4.0","3","Mira Road","Mumbai"
"Aryan Health Care","+ 91  9968751521","5.0","1","Mira Road","Mumbai"
"Panchamukhi Medical And General Stores","+ 91  9951030009","2.9","5","Mira Road","Mumbai"
"Patel Medico Chemist & General Stores","+ 91  22 21129760","4.3","31","Anand Nagar-Dahisar East","Mumbai"
"Suraj Medical & General Store","+ 91  022 24158155","4.5","3","Mira Road","Mumbai"
"Kamal Chemist & Drugist","+ 91  22 33115406","5.0","3","Bhayandar East","Mumbai"
"Shri Mangal Murti Chemist","+ 91  9811277569","3.7","13","Mira Road","Mumbai"
"Gurukrupa Medical Store","+ 91  9887686766","4.0","7","Mira Road","Mumbai"
"Paras Medical & General Stores","+ 91  22 24974781","4.4","23","Mira Road","Mumbai"
"Gangrene Medicine Dealers","+ 91  7713442577","","0","Badlapur","Mumbai"
"D Mart","+ 91  22 7246691","4.2","9338","Bhayandar West","Mumbai"
"Dinesh Medical & General Store","+ 91  939157418","3.9","45","Bhayandar West","Mumbai"
"Balaji Medical Store","","3.0","3","Golden Nest-bhayandar East","Mumbai"
"Wellcare Chemist","+ 91  22 56093850","5.0","1","Mira Road","Mumbai"
"New National Chemist","+ 91  22 92507486","4.0","2","Mira Road","Mumbai"
"Metro Medical & General Store","+ 91  22 95583816","5.0","5","Mira Road","Mumbai"
"Superior Chemist","+ 91  982409493","5.0","1","Mira Road","Mumbai"
"Shivam Medical & General Store","+ 91  22 65016218","4.0","8","Mira Road","Mumbai"
"Jai Mangal Murti Medical And Gen Stores","+ 91  22 30591401","4.1","7","Mira Road","Mumbai"
"Vardayini Medico","+ 91  22 96596056","4.0","2","Mira Road","Mumbai"
"Shree Ganesh Medical & General Store","+ 91  22 5514495","4.6","4","Golden Nest-bhayandar East","Mumbai"
"Sai Mauli Medical & General Store","+ 91  9859398248","4.4","4","Mira Road","Mumbai"
"Crystal Chemist","+ 91  8861664197","4.8","18","Beverly Park-Mira Road","Mumbai"
"Bhagwati Medical & General Store","+ 91  8240700408","3.8","2","Shanti Park-mira Road","Mumbai"
"Rudra Medical Stores","+ 91  7654919956","4.2","7","Mira Road","Mumbai"
"National Chemist","+ 91  9129217166","","0","Bhayandar East","Mumbai"
"Reliable Medical & General Store","+ 91  9723392602","4.5","2","Mira Road","Mumbai"
"Mahalakshmi Medical And General Store","+ 91  939306606","5.0","1","Mira Road","Mumbai"
"Golden Chemist","+ 91  9753154393","5.0","2","Bhayandar East","Mumbai"
"Regal Medical & General Store","+ 91  22 64818648","4.1","12","Mira Road","Mumbai"
"The Medicine Shoppe","+ 91  022 99480326","3.8","4","Andheri West","Mumbai"
"Shree Nandini Medical & General Stores","+ 91  936262074","3.0","3","Mira Road","Mumbai"
"Shree Kusum Medical And General Store","+ 91  9622612354","5.0","1","Bhayandar East","Mumbai"
"New Riddhi Siddhi Hospital Chemist","+ 91  8412830308","5.0","1","Mira Road","Mumbai"
"Naik Medical & General Stores","+ 91  9956272693","5.0","1","Mira Road","Mumbai"
"Mahalaxmi Chemist","+ 91  7945205660","4.0","1","Mira Road","Mumbai"
"Ambika Medical","+ 91  9013864597","3.6","34","Beverly Park-Mira Road","Mumbai"
"Nakoda Pharma","+ 91  22 24886441","5.0","2","Mira Road","Mumbai"
"Mahalaxmi Chemist","+ 91  7648794844","3.0","2","Mira Road","Mumbai"
"Ambaji Medical","+ 91  022 96431318","4.6","10","Mira Road","Mumbai"
"Indrani Medical & General Store","+ 91  99826431","5.0","1","Mira Road","Mumbai"
"Tanot Chemist","+ 91  8697891165","4.6","3","Sai Baba Nagar-Mira Road","Mumbai"
"Riddhi Medico","+ 91  9867568936","4.0","3","Mira Road","Mumbai"
"Raja Medical & General Store","+ 91  8064960161","4.5","5","Shanti Park-Mira Road","Mumbai"
"Lifecare Medical & General Stores","+ 91  9041154298","4.0","11","Mira Road","Mumbai"
"Emedicine Galaxy Pvt Ltd (close down)","+ 91  22 92826595","3.4","4","Mogra Pada-andheri East","Mumbai"
"B L Medical & General Stores","+ 91  9679054350","3.9","6","Poonam Garden-Mira Road","Mumbai"
"Royal Chemist","+ 91  9117073323","4.0","2","Mira Road","Mumbai"
"Romecart","+ 91  9046438210","5.0","2","Kanakia Park-Mira Road","Mumbai"
"Navjeevan Medical And General Stores","+ 91  022 47169487","4.3","27","Mira Road","Mumbai"
"Vidhi Chemist","+ 91  7752738745","4.3","3","Mira Road","Mumbai"
"Shree Rajeshwar Medical","+ 91  911449952","4.0","2","Mira Road","Mumbai"
"Wellness Forever","+ 91  022 69260270","3.7","74","Mira Road","Mumbai"
"New Golden Medical Stores","+ 91  9352718054","","0","Bhayandar East","Mumbai"
"Cure Chemist Medical &General Store","+ 91  22 55734942","3.7","7","Mira Road","Mumbai"
"Bhawani Medical & General Store","+ 91  9843893200","5.0","1","Bhayandar East","Mumbai"
"Shivam Chemist","+ 91  806792612","","0","Bhayandar East","Mumbai"
"Apollo Pharmacy","+ 91  7762282908","4.0","2","Mira Road","Mumbai"
"Jubilee Pharmacy","+ 91  22 29123510","4.3","7","Mira Road","Mumbai"
"Pankaj Medical & General Stores","+ 91  9870246099","4.3","2","Mira Road","Mumbai"
"Chirayu Chemist","+ 91  22 66402235","","0","Bhayandar East","Mumbai"
"Amrit Medical & General Stores","+ 91  22 77296869","4.1","4","Mira Road","Mumbai"
"Lilawati Chemist","+ 91  7021205048","4.8","10","Mira Road","Mumbai"
"Stay Well Medical & General Stores","+ 91  9330875948","5.0","2","Mira Road","Mumbai"
"Wellness Forever","+ 91  022 3147167","4.0","26","Bhayandar East","Mumbai"
"Help Medical","+ 91  989929946","5.0","5","Mira Road","Mumbai"
"Riddhi Siddhi Hospital Chemist","+ 91  9812614645","3.5","3","Mira Road","Mumbai"
"Shree Ramsagar Medical & General Stores","+ 91  9747680157","4.0","1","Golden Nest-Bhayandar East","Mumbai"
"S K Medical & General Store","+ 91  7237694616","4.4","7","Bhayandar East","Mumbai"
"Shri Ramsagar","+ 91  22 12143670","5.0","3","Bhayandar East","Mumbai"
"Aashapura Chemist & General Store","+ 91  9914475969","4.5","4","Mira Road","Mumbai"
"Surya Medical Store","+ 91  8054580252","5.0","1","Mira Road","Mumbai"
"Prabodhan Aushadhpedhi","+ 91  022 41504056","3.4","4","Mira Road","Mumbai"
"Riddhi Siddhi Hospital Chemist","+ 91  8925067954","3.5","36","Mira Road","Mumbai"
"Mahadev Medical Stores","+ 91  9613214405","4.3","2","Shanti Park-Mira Road","Mumbai"
"Shreeji Medicals","+ 91  9854513669","5.0","1","Mira Road","Mumbai"
"Medicine Box Chemist Pvt Ltd","+ 91  22 36069423","4.0","29","Andheri West","Mumbai"
"Raja Medical & General Store","+ 91  22 99732349","4.2","5","Mira Road","Mumbai"
"Medcure Medical","+ 91  9090272706","4.8","29","Mira Road","Mumbai"
"Mira Medical & General Store","+ 91  22 43990131","4.3","6","Mira Road","Mumbai"
"Poonam Medical & General Store","+ 91  9716502986","3.9","8","Mira Road","Mumbai"
"Medicine Online Shop","+ 91  8472796125","4.8","26","Andheri East","Mumbai"
"Apple Chemist","+ 91  7036936368","4.0","34","Mira Road","Mumbai"
"Ronak Medical","+ 91  22 63234656","4.5","13","Mira Road","Mumbai"
"Hari OM Medical Store","+ 91  9814560117","4.0","11","Mira Road","Mumbai"
"Shree Suman Medical & General Stores","+ 91  22 21736760","3.7","6","Mira Road","Mumbai"
"Shree Siddivinayak Medical & General Stores","+ 91  8675021149","4.5","2","Bhayandar East","Mumbai"
"Sayadri Chemist","+ 91  9940943033","4.5","2","Mira Road","Mumbai"
"Sanjari Medical","+ 91  022 65426218","4.7","6","Mira Road","Mumbai"
"Aashirwad medical centre","+ 91  022 3940051","4.6","3","Mira Road","Mumbai"
"Pragati Medico","+ 91  9894046128","2.9","5","Bhayandar East","Mumbai"
"New Sangam Cemist","+ 91  9896841746","3.5","2","Mira Road","Mumbai"
"Total Care Medical","+ 91  22 42168690","4.5","12","Mira Road","Mumbai"
"Jan Aushadhi Store","+ 91  7784276620","4.5","2","Mira Road","Mumbai"
"Savitri Medical","+ 91  9887042660","","0","Vasai East","Mumbai"
"Apollo Pharmacy","+ 91  40 72696131","3.8","11","Mira Road","Mumbai"
"Chamunda Medical","+ 91  9524325634","5.0","1","Bhayandar East","Mumbai"
"Mahalaxmi Medical Stores","+ 91  022 66687384","","0","Bhayandar East","Mumbai"
"Metro Chemist Store","+ 91  9992393820","4.5","5","Indralok-bhayandar East","Mumbai"
"Kumar Medical","+ 91  22 4040029","3.5","2","Mira Road","Mumbai"
"Balaji Chemist","+ 91  22 19988590","3.5","2","Mira Road","Mumbai"
"Prime Chemist","+ 91  9850658596","4.5","4","Mira Road","Mumbai"
"New Life Line Medical and General Store","+ 91  9849932599","4.5","1","Mira Road","Mumbai"
"Medicine Point Chemist","+ 91  22 28333925","4.3","15","Bandra West","Mumbai"
"New National Chemist & General Store","+ 91  8026893790","","0","Bhayandar East","Mumbai"
"Navjyoti Medical & General Stores","+ 91  9940871495","4.5","12","Mira Road","Mumbai"
"Shree Ashapura Chemist","+ 91  22 1841603","4.5","5","Mira Road","Mumbai"
"Mehta Medico Chemist & Druggist","+ 91  22 21831690","5.0","1","Mira Road","Mumbai"
"Indralok Medical & General Stores","+ 91  9953639371","4.7","3","Bhayandar East","Mumbai"
"Asha Life Chemist","+ 91  9845976830","4.9","5","","Mumbai"
"Ocean Chemist","+ 91  8659953558","3.7","14","Mira Road","Mumbai"
"Apna Medico","+ 91  9841908521","4.4","5","Mira Road","Mumbai"
"Panchmukhi Medical Store","+ 91  9918268746","4.3","3","Mira Road","Mumbai"
"Laxmi Medical & General Store","+ 91  9824591316","4.2","3","Mira Road","Mumbai"
"Gokul Chemist","+ 91  9061892675","4.1","6","Mira Road","Mumbai"
"Maruti Medical & General Store","+ 91  8939344498","5.0","1","Mira Road","Mumbai"
"Lifeline Medical & General Stores","+ 91  9644712256","4.1","4","Mira Road","Mumbai"
"Wellness Forever","+ 91  022 13880465","3.9","27","Mira Road","Mumbai"
"Pulse Chemist & Druggist Life Style Chemist","+ 91  9197147993","5.0","6","Mira Road","Mumbai"
"Star Pharma","+ 91  22 23067672","4.0","2","Mira Road","Mumbai"
"Raj Medical & General Store","+ 91  9093462067","5.0","2","Mira Road","Mumbai"
