"Name","Phone","Rating","Votes","Locality","City"
"Om Medicine Centre","+ 91  9444987679","4.3","3","Pathankot","Pathankot"
"Jaganwal Medicos","+ 91  9822058727","","0","","Pathankot"
"Mannu Medicare","+ 91  9850071038","5.0","2","Near Lakshmi Naryan Mandir","Pathankot"
"Buta Ram Abrol & Sons","+ 91  18646962760","5.0","1","Pathankot","Pathankot"
"Jeco Medicare","+ 91  018665893335","","0","","Pathankot"
"Katal Medical Store","+ 91  0186556985","","0","Near Bus Stand","Pathankot"
"Shri Ganesh Auto Dealer","+ 91  762504903","4.8","2","Pathankot","Pathankot"
"National Medical Agencies","+ 91  018639873153","","0","Sardar Patel Nagar","Pathankot"
"Pharma King","+ 91  9471498838","","0","Dhangu Road","Pathankot"
"Gopal Medical Store","+ 91  9953063832","","0","Pathankot","Pathankot"
"Multitech Dealer","+ 91  9984392240","2.0","2","Pathankot","Pathankot"
"Radhika Medicine Centre","+ 91  9411577981","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Sharma Rajiv Dass Chemists","+ 91  018651347182","4.8","3","","Pathankot"
"Rajan Medical Store","+ 91  018679385904","","0","Mamoon","Pathankot"
"Om Medical Store","+ 91  9818881896","5.0","3","Abrol Nagar","Pathankot"
"Mahadev Medicos","+ 91  9827197184","","0","Dhangu Road","Pathankot"
"Avalon Medicos","+ 91  984444352","4.7","6","Pathankot","Pathankot"
"Nayyar Auto Dealer","+ 91  9752796053","4.5","3","Mission Road","Pathankot"
"Constructor Dealer","+ 91  9814443494","","0","VIJAY NAGAR","Pathankot"
"Kamal Pharmacy","+ 91  9856951480","","0","Pathankot","Pathankot"
"Ambica Medicos","+ 91  01865785348","5.0","1","Patel Chk","Pathankot"
"Bharat Medicines","+ 91  18638349552","4.5","2","Dhangu Road","Pathankot"
"National Medical Hall","+ 91  018629412277","5.0","1","","Pathankot"
"Dharam Vir & Bros","","5.0","1","Pathankot","Pathankot"
"Mahaluxmi Enterprises","","","0","Dhangu Road","Pathankot"
"Baljinder Property Dealer","+ 91  986682810","3.8","6","Dhangu Road","Pathankot"
"Nayyar Auto Dealer","+ 91  9749154021","4.5","3","Mission Road","Pathankot"
"Bharat Medicines","+ 91  1868794608","4.5","2","Dhangu Road","Pathankot"
"California Drugs","","","0","Pathankot","Pathankot"
"Aniket Medicos","+ 91  018631301913","","0","Near S.d.m Court","Pathankot"
"Paul Medicos","+ 91  18656659252","4.6","7","Pathankot","Pathankot"
"Punjab Medical Store","+ 91  018619082155","","0","Near Bus Stand","Pathankot"
"Moti Medicos","+ 91  018617669365","","0","Dhangu Road","Pathankot"
"Life Care Pharma","+ 91  9820949461","","0","Municipal Colony","Pathankot"
"Shivam Medical Store","+ 91  9894719235","","0","Khanpur","Pathankot"
"Constructor Dealer","+ 91  981349408","","0","VIJAY NAGAR","Pathankot"
"Abhishek Medicos","+ 91  9880944728","","0","Pathankot","Pathankot"
"ENN PEE Medicos","+ 91  18646509053","5.0","2","Pathankot","Pathankot"
"Samiya Pharmaceuticals","+ 91  922400867","","0","Mission Road","Pathankot"
"Kalu Kabaria Scrap And Waste Dealer","+ 91  9096788991","5.0","20","Behind Peer Baba Mandir","Pathankot"
"Kalu Kabaria Scrap And Waste Dealer","+ 91  9037482313","5.0","20","Behind Peer Baba Mandir","Pathankot"
"Sonu Auto Dealer","+ 91  9870396455","3.9","6","Pathankot","Pathankot"
"Mansi Medicament","+ 91  9789118783","5.0","6","Haryal","Pathankot"
"Sanyam Medicos","+ 91  9838512648","5.0","2","Dhangu Road","Pathankot"
"Vig Homeopathic Medical Store","+ 91  18686089255","4.2","19","Opposite Choudhar Pyar LAL Petrol Pump,","Pathankot"
"Rajan Medical Store","+ 91  9813575921","","0","Mamoon","Pathankot"
"Multitech Dealer","+ 91  996784781","2.0","2","Pathankot","Pathankot"
"Munish Medical Agency","+ 91  7524125232","5.0","4","Mamoon","Pathankot"
"Jandial Medicines","+ 91  18621557643","","0","","Pathankot"
"Multitech Dealer","+ 91  9957740802","2.0","2","Pathankot","Pathankot"
"Durga Medical Store","+ 91  9417164819","","0","Dhangu Road","Pathankot"
"Kumar Medical Store","+ 91  018649017016","","0","Pathankot","Pathankot"
"Divine Nutrition And health care ","+ 91  9922483231","","0","Mission Road","Pathankot"
"Govind Enterprise","+ 91  7349902628","","0","Pathankot","Pathankot"
"Dr. Lal Pathlabs - Sanjeevane Laboratory","+ 91  18649925551","5.0","8","Pathankot","Pathankot"
"Bharat Medicines","+ 91  18656697824","4.5","2","Dhangu Road","Pathankot"
"Ayurveda Chemist","+ 91  8349105893","","0","","Pathankot"
"Master Medicos","+ 91  9887176509","5.0","1","Near Sbi  Bank","Pathankot"
"Capital Medicos","+ 91  9458349962","","0","Dhangu Road","Pathankot"
"S S Trading Co","+ 91  018655391257","","0","Pathankot","Pathankot"
"Sonu Auto Dealer","+ 91  984968165","3.9","6","Pathankot","Pathankot"
"Balraj Krishan Pharmasist","+ 91  18674490506","","0","","Pathankot"
"Saini Medical Store","+ 91  01861287072","4.5","2","Near Bus Stand","Pathankot"
"Baljinder Property Dealer","+ 91  9813982971","3.8","6","Dhangu Road","Pathankot"
"Avalon Medicos","+ 91  18672145757","4.7","6","Pathankot","Pathankot"
"Multitech Dealer","+ 91  9999909133","2.0","2","Pathankot","Pathankot"
"Ghai Medical Store","","","0","Pathankot","Pathankot"
"Ghai Medical Store","+ 91  9814562876","","0","Pathankot","Pathankot"
"Durgesh Medical Store","+ 91  9460728341","","0","","Pathankot"
"Natraj Medicine Centre","+ 91  9841844922","","0","Dhangu Road","Pathankot"
"Shri Ganesh Auto Dealer","+ 91  7651560466","4.8","2","Pathankot","Pathankot"
"Dogra Medical Store","+ 91  9819337070","","0","Pathankot","Pathankot"
"Krishna Medico","+ 91  18645660112","4.5","3","Opposite Gajadhari Jewellers","Main Bazar"
"Rajsons Medicos","+ 91  18694790986","","0","Dhangu Road","Pathankot"
"Om Medicine Centre","+ 91  9410149049","4.3","3","Pathankot","Pathankot"
"Ocean Medicon","","5.0","1","Pathankot","Pathankot"
"Bharat Medicines","+ 91  18634895876","4.5","2","Dhangu Road","Pathankot"
"Gupta Medical Hall","+ 91  018640468559","","0","Garhi Ahata","Pathankot"
"Salgotra Medicare","+ 91  947604449","4.8","5","Dhangu Road","Pathankot"
"Radhika Medicine Centre","+ 91  9465451727","4.5","1","Opposite Punjab Gramin Bank","Pathankot"
"Rajesh Medical Store","+ 91  9830017734","5.0","5","Dhangu Road","Pathankot"
"S & S Medical Hall","+ 91  9053518966","","0","Dhangu Road","Pathankot"
"Vijay Medical Store","+ 91  18677329616","5.0","2","Pathankot","Pathankot"
"Bhagwati Medical Store","+ 91  18662217928","","0","Pathankot","Pathankot"
"Vij Medical Store","+ 91  18641435233","4.2","5","Dhangu Road","Pathankot"
"Baljinder Property Dealer","+ 91  9841878056","3.8","6","Dhangu Road","Pathankot"
"Raj Medicos","+ 91  9078169531","5.0","12","Abrol Nagar","Pathankot"
"Pathania & Company","","","0","Pathankot","Pathankot"
"Constructor Dealer","+ 91  9818027841","","0","VIJAY NAGAR","Pathankot"
"Manoj Medicos","+ 91  9874008827","","0","Near Tcp Gate ","Pathankot"
"Constructor Dealer","+ 91  9894790461","","0","VIJAY NAGAR","Pathankot"
"Shri Ganesh Auto Dealer","+ 91  7662406050","4.8","2","Pathankot","Pathankot"
"Baljinder Property Dealer","+ 91  9817259006","3.8","6","Dhangu Road","Pathankot"
"Balaji Medical Store","+ 91  18639144433","4.2","4","Pathankot","Pathankot"
"Amar Medical Store","+ 91  18693936312","","0","Opposite Labour Shed & Tehsil","Pathankot"
"Samridhi Agencies","+ 91  9879048959","5.0","6","Dhangu Road","Pathankot"
"Bharat Medicines","+ 91  1865689372","4.5","2","Dhangu Road","Pathankot"
"Arora Medicos","+ 91  1865861240","4.3","3","Pathankot","Pathankot"
"Badyal Medical Store","+ 91  18650584407","","0","Mission Road","Pathankot"
"Dr. Ashwani Kumar Anand Clinic","+ 91  9473930894","","0","Near Asha Purni Mata Mandir  Chowk Raina","Androon Bazar"
"Guru Nanak Medical Store","+ 91  948520789","","0","Dhangu Road","Pathankot"
"Punjab Medical Store","+ 91  018678020624","","0","Near P.n.b bank,Main Bazar","Pathankot"
"Kalu Kabaria Scrap And Waste Dealer","+ 91  9095676616","5.0","20","Behind Peer Baba Mandir","Pathankot"
