"Name","Phone","Rating","Votes","Locality","City"
"Thandi Dairy Farm","+ 91  9978004330","5.0","1","Garhshanker","Hoshiarpur"
"Bhagwti Namkeen Bhandar Mukerian Hoshiyarpur","+ 91  8010956226","1.0","2","","Hoshiarpur"
"Moudgil Dairy Farm","+ 91  9759037300","3.8","16","Purhiran","Hoshiarpur"
"Thakur Dairy Shop","+ 91  975205013","5.0","4","Bhangala","Hoshiarpur"
"Posi Dairy Farm","+ 91  8694540388","","0","","Hoshiarpur"
"Rajputana Provision Store","+ 91  706542324","","0","Model Town Hoshiarpur","Hoshiarpur"
"Ram Sweet Shop","+ 91  8549824960","4.5","226","","Hoshiarpur"
"Sardar Sweet Shop","+ 91  9814440411","4.0","205","Khudda","Hoshiarpur"
"Mithu Vegetable","+ 91  9036144862","","0","Gardhiwala","Hoshiarpur"
"Dilbag Dairy Farm","+ 91  9875509816","","0","","Hoshiarpur"
"Balwinder Singh Grocery Store","+ 91  9890930779","5.0","2","Purhiran","Hoshiarpur"
"Vijaya Vallabh Provision Stores","+ 91  18856506197","","0","Hoshiarpur Ho","Hoshiarpur"
"Ambala Chat Shop Pvt Ltd","+ 91  9276921895","4.0","845","HOshiarpur HO","Hoshiarpur"
"Deotsidh Enterprises","+ 91  9819017517","","0","Tanda Ram Sahai","Hoshiarpur"
"Dhillon Dairy Farm","+ 91  972937842","","0","Meghowal","Hoshiarpur"
"Sharma Dairy & Sweet Shop","+ 91  8486372711","4.0","2","Dhanoa","Hoshiarpur"
"Dev Kriana Store","+ 91  9844753205","4.1","18","","Hoshiarpur"
"Shop N Save","+ 91  1885762247","4.4","131","Urmar Tanda","Hoshiarpur"
"Novilty General Store","+ 91  951457787","3.8","20","","Hoshiarpur"
"Krishna Super Store","+ 91  9463610683","5.0","2","Near S D School For Boys","Hoshiarpur"
"Anmol Dairy","+ 91  8456179757","","0","Dasuya","Hoshiarpur"
"Shop N Save","+ 91  18833753586","4.4","131","Urmar Tanda","Hoshiarpur"
"Ram Sweet Shop","+ 91  8529766095","4.5","226","","Hoshiarpur"
"Vro Enterprises","+ 91  9187670808","3.9","56","Kalyan City","Mumbai"
"Jatinder Karyana Store","+ 91  9882973923","3.0","12","Jhawan","Hoshiarpur"
"Jaimal Gernal Store","+ 91  9993817209","3.0","6","Nangal Bihalan","Hoshiarpur"
"Salgotra Grocery Store","+ 91  9793986347","4.3","2","Dasuya","Hoshiarpur"
"Sandhu Market","+ 91  9563991128","3.6","7","","Hoshiarpur"
"R.K Savdeshi Kandra","+ 91  7887989977","4.8","7","Sham Chaurasi","Hoshiarpur"
"Easy Day Club","+ 91  9041604289","4.0","130","Near Gulati Hospital","Hoshiarpur"
"Khalsa Dairy & Grocary Shop","+ 91  9830382904","4.0","12","Urmar Tanda","Hoshiarpur"
"Gurdeep Kirana Store","+ 91  9590089774","3.4","5","Panwan","Hoshiarpur"
"Namdhari Dairy","+ 91  854082318","3.6","28","Khichian","Hoshiarpur"
"Mycons Dairy Sweets & Pastry Shop","+ 91  9983321936","4.0","2","","Hoshiarpur"
"Lala Buti Mal Siri Krishan Dass SUD","+ 91  18872336155","3.4","4","Hoshiarpur Ho","Hoshiarpur"
"Tek Chand Hemraj","+ 91  9825829543","5.0","3","Hoshiarpur Ho","Hoshiarpur"
"Surinder Mohan Naresh Kumar","+ 91  18830907760","","0","Hoshiarpur Ho","Hoshiarpur"
"rohit karyana store","+ 91  9876048533","5.0","2","Old Talwara","Hoshiarpur"
"Chauhan Milk Agency","+ 91  9049452512","","0","Near Sabzi Mandi ","Hoshiarpur"
"Dashmesh Sweets & Dairy Product","+ 91  9434473504","3.5","4","Hoshiarpur Ho","Hoshiarpur"
"Sharma Dairy","+ 91  8893931803","4.1","8","Bhangala","Hoshiarpur"
"Lords Department Store","+ 91  18843385015","3.6","5","Hoshiarpur Ho","Hoshiarpur"
"Novilty General Store","+ 91  9526987553","3.8","9","","Hoshiarpur"
"U.S. Karyana Store","+ 91  8550621585","5.0","2","","Hoshiarpur"
"Ds Dairy Farm","+ 91  9778697099","","0","Fateh Pur Khurd","Hoshiarpur"
"Maa Durga dairy","+ 91  7670217679","","0","Mahilpur","Hoshiarpur"
"Easy Day Express","+ 91  9887969763","4.1","196","Tanda","Hoshiarpur"
"Thakur Photostat & Document Centre","+ 91  9834040335","5.0","8","Bhangala","Hoshiarpur"
"Navdeep Singh Saini","+ 91  7095492140","5.0","4","Dasuya","Hoshiarpur"
"L K G Retail","+ 91  18860467287","","0","Hoshiarpur HO","Hoshiarpur"
"Easyday Club","+ 91  9824519562","4.0","499","Urmar Tanda","Hoshiarpur"
"Patanjali Distributor store","+ 91  9863272871","4.4","14","Dasuya","Hoshiarpur"
"Happy Traders","+ 91  983495588","5.0","2","Gardhiwala","Hoshiarpur"
"MyCows Dairy Sweets and Pastry Shop","+ 91  9872326228","3.8","51","","Hoshiarpur"
"Sukhdeep Pick UP Center","+ 91  9433174167","","0","Tanda","Hoshiarpur"
"Singh Brothers Dairy","+ 91  9470524125","","0","Mukerian","Hoshiarpur"
"Thakur Dairy Shop","+ 91  9799621922","5.0","4","Bhangala","Hoshiarpur"
"Sharma Dairy & Sweet Shop","+ 91  8486965745","4.0","2","Dhanoa","Hoshiarpur"
"Hero Digital Lab","+ 91  9797266562","4.0","2","Dasuya","Hoshiarpur"
"New Bhalla Provisional Store","+ 91  9827836121","4.6","5","Hariana","Hoshiarpur"
"Bittu Welding Shop","+ 91  8162352023","","0","Bassi Wajid","Hoshiarpur"
"Sadana Shop","+ 91  9492356968","5.0","2","Talwandi Sallan","Hoshiarpur"
"Kaushal General Store","+ 91  9884071680","3.7","31","Sandhra","Hoshiarpur"
"Mohit General Store","+ 91  9861382466","","0","HOshiarpur HO","Hoshiarpur"
"Yamini Provision Store","+ 91  18884665680","","0","Hoshiarpur Ho","Hoshiarpur"
"Ambala Chat Shop Pvt Ltd","+ 91  9231534516","4.0","845","HOshiarpur HO","Hoshiarpur"
"Khalsa Dairy & Grocary Shop","+ 91  9889908052","4.0","12","Urmar Tanda","Hoshiarpur"
"Vinod Kirana Store","+ 91  9579975324","4.3","31","Randhawa Brotta","Hoshiarpur"
"Garg Villa","+ 91  9736719464","4.7","7","","Hoshiarpur"
"Bakshi Shop","+ 91  9484528983","4.3","16","","Hoshiarpur"
"Thakur Dairy Shop","+ 91  9721189549","5.0","4","Bhangala","Hoshiarpur"
"Easy Day Express","+ 91  8120511959","4.0","45","Dala","Hoshiarpur"
"PAL A Z DAIRY","+ 91  8967076609","4.0","6","Dasuya","Hoshiarpur"
"Khalsa Karyana Store","+ 91  9490114737","4.4","10","Bhangala","Hoshiarpur"
"Sharma Dairy & Sweet Shop","+ 91  8433637066","4.0","2","Dhanoa","Hoshiarpur"
"Khalsa Ghee Store","+ 91  18896284274","","0","Hoshiarpur Ho","Hoshiarpur"
"Karam Chand Mohan LAL And Sons","+ 91  18841460296","","0","Hoshiarpur Ho","Hoshiarpur"
"Labhu Ram Kriyana Store","+ 91  9453419267","","0","","Hoshiarpur"
"Parmar Dairy","+ 91  9528789321","","0","Near Amroh Village","Hoshiarpur"
"Shinde Di Dairy..","+ 91  9864233435","4.3","42","","Hoshiarpur"
"Vedaherbalstore","+ 91  9870280349","","0","Mukerian","Hoshiarpur"
"RCM PUC","+ 91  9029940433","","0","Dasuya","Hoshiarpur"
"Gagan General Store","+ 91  9434910963","","0","Janauri","Hoshiarpur"
"Inderjit Kirana Store","+ 91  18845568929","","0","Hoshiarpur Ho","Hoshiarpur"
"Surinder Goods Carrier","+ 91  9480750112","","0","Talwara Township","Hoshiarpur"
"Air Marketing Service","+ 91  9536853939","","0","","Hoshiarpur"
"MyCows Dairy Sweets and Pastry Shop","+ 91  9876535995","3.8","51","","Hoshiarpur"
"Sarbjit Kriiyana Store","+ 91  9791214003","4.1","14","Zahura","Hoshiarpur"
"Gidda General Store","+ 91  8441490494","5.0","9","","Hoshiarpur"
"Rs Provision Store","+ 91  18878844071","","0","Hoshiarpur HO","Hoshiarpur"
"Kumar Dairy","+ 91  9760429667","","0","Mukerian","Hoshiarpur"
"Sahota Grocery","+ 91  9871344053","3.5","1","Garhshanker","Hoshiarpur"
"Super Mart","+ 91  9743042227","4.2","62","Miani","Hoshiarpur"
"Guru Nanak Dairy And Grocery Products","+ 91  9877060609","5.0","4","Tanda","Hoshiarpur"
"Randeep Kirana Store","+ 91  7050840049","4.5","4","Nangal Bihalan","Hoshiarpur"
"Rai Sahib Farm House","+ 91  9421459311","3.6","11","","Hoshiarpur"
"Gurdeep Singh Kirana Store","+ 91  188197201","4.5","1","Hoshiarpur Ho","Hoshiarpur"
"Aggarwal Traders","+ 91  9413001612","3.5","4","Hoshiarpur HO","Hoshiarpur"
"Jain Ji Bhujia Wale","+ 91  9880221348","4.5","6","Mukerian","Hoshiarpur"
